inst,fecha,count,min,avg,max
1,"2019-03-14 17:00:00",101,2.942575,8.060523901,14.619308
24,"2019-03-14 18:00:00",307,2.596873,7.4254876482,13.454288
1,"2019-03-14 18:00:00",305,2.662169,7.1443805869,13.67549
24,"2019-03-14 19:00:00",550,2.391397,7.9435217436,13.406425
1,"2019-03-14 19:00:00",197,1.797779,7.4257607665,12.615426
24,"2019-03-14 20:00:00",327,2.321035,6.8027284924,14.710839
1,"2019-03-14 20:00:00",211,2.362141,6.6247124882,13.500526
24,"2019-03-14 21:00:00",153,4.590302,5.3867605686,10.376583
1,"2019-03-14 21:00:00",43,2.409515,5.3798889535,11.1294
24,"2019-03-15 00:00:00",930,4.75061,4.7520781269,4.753884
1,"2019-03-15 00:00:00",16,5.331627,5.331627,5.331627
1,"2019-03-15 01:00:00",6,8.796759,8.7967698333,8.796824
24,"2019-03-15 01:00:00",3,5.889751,5.889751,5.889751
24,"2019-03-15 07:00:00",2035,3.961691,4.9879617764,12.722091
1,"2019-03-15 08:00:00",228,7.014815,7.1391798421,7.1891
24,"2019-03-15 08:00:00",279,2.298938,8.0671118817,13.895988
1,"2019-03-15 09:00:00",207,6.031201,6.3705154444,12.137984
24,"2019-03-15 09:00:00",1911,2.112076,5.6327327321,12.948647
1,"2019-03-15 10:00:00",484,2.200423,8.7556199628,15.013699
24,"2019-03-15 10:00:00",1184,3.072623,6.0315301014,14.178963
24,"2019-03-15 11:00:00",447,3.110547,6.8167511275,16.331506
1,"2019-03-15 11:00:00",165,1.612188,7.3939788364,14.535882
24,"2019-03-15 12:00:00",331,2.172867,7.1066374079,14.367678
1,"2019-03-15 12:00:00",351,2.883501,8.276132057,13.184091
24,"2019-03-15 13:00:00",1034,2.017548,7.585118119,16.147697
1,"2019-03-15 13:00:00",449,2.026364,7.9055702762,15.088378
24,"2019-03-15 14:00:00",689,2.884571,6.3929174804,14.49729
1,"2019-03-15 14:00:00",160,2.51737,7.6598003,16.51802
24,"2019-03-15 15:00:00",783,1.320329,7.9632547931,14.380183
1,"2019-03-15 15:00:00",169,2.592728,7.1943097396,13.173755
1,"2019-03-15 16:00:00",221,2.641322,6.4418185249,15.119131
24,"2019-03-15 16:00:00",1177,2.613514,8.5881733662,14.808317
1,"2019-03-15 17:00:00",174,3.074821,7.896477954,14.77457
24,"2019-03-15 17:00:00",708,2.410389,8.2326569364,14.320461
24,"2019-03-15 18:00:00",288,2.831877,8.1699031632,15.759973
1,"2019-03-15 18:00:00",217,3.074746,8.2104358894,14.574611
24,"2019-03-15 19:00:00",679,2.408061,7.6955275449,13.879631
1,"2019-03-15 19:00:00",232,1.919027,6.3898094267,13.223589
24,"2019-03-15 20:00:00",437,1.875064,8.1395217872,14.484319
1,"2019-03-15 20:00:00",237,2.085379,8.017050135,13.618379
24,"2019-03-15 21:00:00",61,4.135781,8.1966789508,14.102246
1,"2019-03-15 21:00:00",67,4.419618,8.8356838358,11.176376
24,"2019-03-16 00:00:00",22,5.224389,5.224389,5.224389
1,"2019-03-16 00:00:00",1518,5.68985,5.6933783597,5.697295
24,"2019-03-16 01:00:00",12,10.097494,10.09749775,10.097509
1,"2019-03-16 01:00:00",18,4.0906,11.9859238889,13.098945
24,"2019-03-16 07:00:00",22,3.625442,5.1473463636,7.810679
24,"2019-03-16 08:00:00",37,4.555269,8.5407355946,12.748614
1,"2019-03-16 09:00:00",17,4.916927,7.2789911765,12.928009
24,"2019-03-16 09:00:00",1778,1.916481,6.239130838,14.561887
1,"2019-03-16 10:00:00",213,2.566655,8.6849808592,14.007182
24,"2019-03-16 10:00:00",827,2.128868,6.1430846868,14.421998
1,"2019-03-16 11:00:00",167,3.919127,10.002701982,15.168663
24,"2019-03-16 11:00:00",518,2.680227,6.171384556,15.722729
24,"2019-03-16 12:00:00",1116,2.343824,7.4741179731,13.466779
1,"2019-03-16 12:00:00",307,3.135662,6.1414115081,12.557537
24,"2019-03-16 13:00:00",694,1.908164,7.5302184625,14.538045
1,"2019-03-16 13:00:00",249,2.418485,7.2346453454,16.639931
24,"2019-03-16 14:00:00",759,2.316601,7.6742040422,16.455332
1,"2019-03-16 14:00:00",134,3.675122,6.9622889328,13.844259
24,"2019-03-16 15:00:00",429,2.40213,7.1849201515,13.309001
1,"2019-03-16 15:00:00",157,2.460206,8.4909324777,14.862199
24,"2019-03-16 16:00:00",563,2.786251,6.1877904885,16.943888
1,"2019-03-16 16:00:00",185,1.670017,7.6754460324,14.166284
1,"2019-03-16 17:00:00",252,3.296489,7.7993108373,14.313603
24,"2019-03-16 17:00:00",673,2.388295,7.5374825126,14.270503
24,"2019-03-16 18:00:00",335,1.7106,7.0278430925,16.228805
1,"2019-03-16 18:00:00",190,2.607091,7.3375341158,13.410647
24,"2019-03-16 19:00:00",674,2.317224,7.2540343783,14.331931
1,"2019-03-16 19:00:00",232,2.983956,7.1129995647,15.300305
24,"2019-03-16 20:00:00",479,2.361608,6.9647048706,13.333592
1,"2019-03-16 20:00:00",242,2.825591,7.4352485248,14.126689
24,"2019-03-16 21:00:00",65,3.727416,8.2685238769,13.722503
1,"2019-03-16 21:00:00",126,4.715001,9.1226583492,12.624784
1,"2019-03-17 00:00:00",18,5581.163224,5581.163224,5581.163224
24,"2019-03-17 00:00:00",1028,5530.239996,5530.2423464621,5530.244447
1,"2019-03-17 01:00:00",3,2597.140836,2597.140836,2597.140836
24,"2019-03-18 06:00:00",8184,1.681949,5.5692392853,13.528394
1,"2019-03-18 07:00:00",965,8.555318,8.5602310104,8.563896
24,"2019-03-18 07:00:00",2092,3.253406,5.8297360402,12.490049
24,"2019-03-18 08:00:00",218,4.227896,6.4178409128,11.797757
1,"2019-03-18 08:00:00",1385,3.77602,4.6496630014,10.455763
24,"2019-03-18 09:00:00",231,2.514164,7.4434264848,11.264011
1,"2019-03-18 09:00:00",548,3.370754,5.3081757044,6.352012
1,"2019-03-18 10:00:00",131,2.857836,5.6845544122,9.857139
24,"2019-03-18 10:00:00",1038,1.938742,7.0527978468,13.291409
1,"2019-03-18 11:00:00",361,2.709773,8.3402867036,12.93
24,"2019-03-18 11:00:00",451,2.503399,6.9419627627,11.800433
1,"2019-03-18 12:00:00",225,2.934902,6.99057184,13.777612
24,"2019-03-18 12:00:00",508,2.596047,6.9013733346,14.193557
24,"2019-03-18 13:00:00",469,2.091736,8.1255571173,27.929264
1,"2019-03-18 13:00:00",294,1.709628,6.8247938027,21.556609
24,"2019-03-18 14:00:00",427,1.802023,7.6654425714,14.00691
1,"2019-03-18 14:00:00",228,2.98044,9.3020503596,13.990789
1,"2019-03-18 15:00:00",203,3.375152,8.4539910985,15.67249
24,"2019-03-18 15:00:00",358,1.994361,8.0246972402,14.716616
1,"2019-03-18 16:00:00",360,2.922934,8.6335595667,14.905608
24,"2019-03-18 16:00:00",448,3.061838,7.3873115022,15.95588
1,"2019-03-18 17:00:00",134,1.958927,7.9918810821,16.150459
24,"2019-03-18 17:00:00",471,2.526636,6.3685049873,14.290808
24,"2019-03-18 18:00:00",292,2.516764,7.1472187603,14.246349
1,"2019-03-18 18:00:00",243,1.899569,7.3790657613,16.110466
24,"2019-03-18 19:00:00",584,2.686791,7.5730119675,15.869994
1,"2019-03-18 19:00:00",270,2.751257,7.417682337,15.180309
24,"2019-03-18 20:00:00",440,2.938231,7.5907625068,14.382876
1,"2019-03-18 20:00:00",247,2.712239,7.1891464453,13.515063
1,"2019-03-18 21:00:00",39,5.149315,8.4417027949,14.588376
24,"2019-03-18 21:00:00",35,3.615263,6.9165271143,12.146881
24,"2019-03-19 00:00:00",1086,5.839659,5.843763523,5.850001
24,"2019-03-19 01:00:00",21,8.772225,8.772225,8.772225
24,"2019-03-19 06:00:00",265,6.155749,6.1664738377,8.785002
24,"2019-03-19 07:00:00",864,5.779918,9.7754039352,11.800135
24,"2019-03-19 08:00:00",76,4.124228,8.4517610395,13.605755
24,"2019-03-19 09:00:00",1736,3.315913,4.0202465651,15.136628
24,"2019-03-19 10:00:00",609,2.175558,7.5638121379,13.322845
24,"2019-03-19 11:00:00",430,1.166264,7.9191103512,14.580884
24,"2019-03-19 12:00:00",191,3.336971,8.3861536021,14.006046
24,"2019-03-19 13:00:00",682,1.791682,7.8759635762,17.43219
24,"2019-03-19 14:00:00",529,2.34806,8.7037649603,15.569679
24,"2019-03-19 15:00:00",245,3.002236,9.1341065143,14.919058
24,"2019-03-19 16:00:00",454,2.830102,7.4770882093,14.077297
24,"2019-03-19 17:00:00",979,1.666161,7.5595442503,15.086825
24,"2019-03-19 18:00:00",272,2.020892,7.573946,15.394594
24,"2019-03-19 19:00:00",510,2.793889,7.3613078294,14.041813
24,"2019-03-19 20:00:00",359,3.382209,10.051598312,16.334561
24,"2019-03-19 21:00:00",26,3.422017,8.6109785,11.17124
24,"2019-03-20 00:00:00",107,6.437099,6.437099,6.437099
24,"2019-03-20 07:00:00",589,4.265649,5.9120947267,11.171124
1,"2019-03-20 08:00:00",92,5.134836,5.243108163,6.036009
24,"2019-03-20 08:00:00",139,4.23955,7.8271339065,10.16284
1,"2019-03-20 09:00:00",30,4.712349,4.8020829,7.404366
24,"2019-03-20 09:00:00",1249,3.50972,5.0550015116,12.441977
24,"2019-03-20 10:00:00",1004,3.563242,9.9684769442,15.54425
1,"2019-03-20 10:00:00",301,3.320238,5.1722370897,13.888914
1,"2019-03-20 11:00:00",180,2.686181,7.5531337056,12.311752
24,"2019-03-20 11:00:00",1025,3.699039,7.3082862078,15.642648
24,"2019-03-20 12:00:00",129,2.949198,8.1626201395,14.899014
1,"2019-03-20 12:00:00",356,2.145953,7.7874642051,13.388247
24,"2019-03-20 13:00:00",386,2.865892,10.3201253497,21.993018
1,"2019-03-20 13:00:00",354,4.119093,10.9833420904,21.995641
1,"2019-03-20 14:00:00",103,3.124586,7.2526409709,16.086576
24,"2019-03-20 14:00:00",345,2.474283,9.6705611768,18.693809
1,"2019-03-20 15:00:00",322,2.239147,7.4448621211,13.282595
24,"2019-03-20 15:00:00",367,3.246983,7.7928053651,14.234868
24,"2019-03-20 16:00:00",529,2.526156,8.9822076975,15.975429
1,"2019-03-20 16:00:00",148,3.183081,8.0392332297,14.788242
24,"2019-03-20 17:00:00",467,2.874277,124.6029192677,594.239185
1,"2019-03-20 17:00:00",160,2.496545,43.6849529875,592.253371
1,"2019-03-20 18:00:00",134,2.854139,29.5429175224,225.799926
24,"2019-03-20 18:00:00",259,1.936268,21.2705234324,226.673778
1,"2019-03-20 19:00:00",251,2.721459,5.6606619044,14.849244
24,"2019-03-20 19:00:00",489,3.392726,7.4840722699,14.949494
24,"2019-03-20 20:00:00",244,2.783551,8.1836419672,16.112505
1,"2019-03-20 20:00:00",401,2.349859,7.0043782943,13.95551
1,"2019-03-20 21:00:00",80,5.100192,8.2488110875,14.022683
24,"2019-03-20 21:00:00",42,5.2133,7.911446119,13.904828
1,"2019-03-21 00:00:00",45,8.099317,8.099317,8.099317
1,"2019-03-21 01:00:00",17,6.532828,6.5328368235,6.532838
24,"2019-03-21 01:00:00",11,5.073505,5.073505,5.073505
1,"2019-03-21 06:00:00",2201,4.764597,5.0880719082,5.293867
24,"2019-03-21 06:00:00",1926,2.420409,6.6385200535,8.544711
1,"2019-03-21 07:00:00",254,5.324171,5.3244507047,5.325264
24,"2019-03-21 07:00:00",1370,2.409522,6.6585213365,8.800928
24,"2019-03-21 08:00:00",258,6.58307,7.7556680891,8.713363
1,"2019-03-21 08:00:00",231,3.690717,3.7322764286,3.770707
24,"2019-03-21 09:00:00",21,3.873993,3.873993,3.873993
1,"2019-03-21 09:00:00",575,3.8945,4.3711569409,6.912942
24,"2019-03-21 10:00:00",8096,2.441455,7.0707545782,13.563916
1,"2019-03-21 10:00:00",194,3.05971,7.4956900619,12.97325
1,"2019-03-21 11:00:00",644,2.378453,7.4924442811,12.597221
24,"2019-03-21 11:00:00",844,2.584957,7.4169914834,13.162977
24,"2019-03-21 12:00:00",872,1.966496,6.4340516686,15.264365
1,"2019-03-21 12:00:00",393,2.778553,6.5021001527,16.444658
1,"2019-03-21 13:00:00",428,3.493438,8.0734023318,14.193578
24,"2019-03-21 13:00:00",349,2.239052,7.9776060544,15.322202
24,"2019-03-21 14:00:00",355,2.518055,8.6421926592,16.288987
1,"2019-03-21 14:00:00",464,2.351493,6.682380181,13.385145
1,"2019-03-21 15:00:00",95,2.468955,7.4690003684,14.374942
24,"2019-03-21 15:00:00",219,3.274603,7.3901424384,17.080044
1,"2019-03-21 16:00:00",184,2.337055,7.2932786467,14.453732
24,"2019-03-21 16:00:00",361,2.589587,10.360749072,15.371931
24,"2019-03-21 17:00:00",387,2.264266,7.1302434057,14.138197
1,"2019-03-21 17:00:00",121,3.673929,8.7056405289,13.470875
1,"2019-03-21 18:00:00",263,2.514559,7.7778954715,16.82962
24,"2019-03-21 18:00:00",289,2.912053,7.6975709273,15.261762
24,"2019-03-21 19:00:00",554,1.730511,8.3260973231,15.185391
1,"2019-03-21 19:00:00",215,2.113477,7.5260393442,16.842285
24,"2019-03-21 20:00:00",494,3.176669,7.9497446194,14.9218
1,"2019-03-21 20:00:00",261,2.824963,7.6627227739,15.045328
24,"2019-03-21 21:00:00",44,4.002064,8.2170536136,13.006517
1,"2019-03-21 21:00:00",45,3.954365,7.1656935556,10.604628
24,"2019-03-22 00:00:00",85,6.993331,6.9943308118,7.000413
1,"2019-03-22 00:00:00",23,10.167916,10.167916,10.167916
1,"2019-03-22 01:00:00",10,10.797428,11.5974368,11.797439
24,"2019-03-22 07:00:00",1381,4.096286,6.8906058479,13.688042
1,"2019-03-22 08:00:00",215,6.589624,10.3454862186,11.686853
24,"2019-03-22 08:00:00",323,4.301966,5.8747095635,12.603737
1,"2019-03-22 09:00:00",169,3.717726,7.5588747041,9.638299
24,"2019-03-22 09:00:00",2164,2.085438,5.9307609995,12.671876
24,"2019-03-22 10:00:00",674,2.492018,7.6966421409,13.811662
1,"2019-03-22 10:00:00",344,2.602886,6.6098212267,13.17298
24,"2019-03-22 11:00:00",424,3.042653,8.1383137193,14.456158
1,"2019-03-22 11:00:00",179,2.648364,7.6838705642,17.451926
1,"2019-03-22 12:00:00",397,2.733714,7.3576729572,15.798463
24,"2019-03-22 12:00:00",221,2.250301,7.8789394027,14.208717
24,"2019-03-22 13:00:00",922,2.774562,8.0664513156,16.793849
1,"2019-03-22 13:00:00",215,1.300284,7.4361093581,15.335601
1,"2019-03-22 14:00:00",168,3.487731,7.278909756,13.816929
24,"2019-03-22 14:00:00",426,2.304281,9.5590175657,14.110873
1,"2019-03-22 15:00:00",471,3.0925,8.3921001083,13.890113
24,"2019-03-22 15:00:00",228,3.488424,7.8068520526,15.224974
24,"2019-03-22 16:00:00",223,2.081781,8.8088331883,16.269536
1,"2019-03-22 16:00:00",113,3.122956,7.3823268319,13.276588
24,"2019-03-22 17:00:00",100,2.701948,8.12354518,14.235495
1,"2019-03-22 17:00:00",41,3.424178,7.4701923659,15.700825
24,"2019-03-22 18:00:00",699,2.19978,6.4197139285,12.413064
1,"2019-03-22 18:00:00",343,2.943763,6.4548315773,14.377608
1,"2019-03-22 19:00:00",381,2.641505,6.7906158031,13.59936
24,"2019-03-22 19:00:00",1120,1.832376,6.6971696473,14.292629
24,"2019-03-22 20:00:00",392,2.811286,7.0790856811,13.353414
1,"2019-03-22 20:00:00",279,3.646902,8.1612196093,13.733038
24,"2019-03-22 21:00:00",114,3.480066,4.9581624912,13.370028
1,"2019-03-22 21:00:00",30,3.668826,7.5781358333,12.606958
1,"2019-03-23 00:00:00",48,8.846339,8.846339,8.846339
24,"2019-03-23 00:00:00",347,4.415014,4.415014,4.415014
24,"2019-03-23 08:00:00",132,12.390063,12.390063,12.390063
1,"2019-03-23 09:00:00",211,5.285588,10.8201678768,13.24322
24,"2019-03-23 09:00:00",2197,3.721965,7.9756142458,9.429401
1,"2019-03-23 10:00:00",420,3.1443,5.7977093238,13.557995
24,"2019-03-23 10:00:00",839,2.475195,6.096390565,13.602078
24,"2019-03-23 11:00:00",933,2.041435,8.7504753237,14.452759
1,"2019-03-23 11:00:00",185,2.27225,8.1648854108,13.460833
24,"2019-03-23 12:00:00",579,1.802101,8.0209805734,15.754503
1,"2019-03-23 12:00:00",309,1.228218,7.4379109871,15.726539
1,"2019-03-23 13:00:00",398,1.959338,7.0207021884,15.679425
24,"2019-03-23 13:00:00",1090,1.758305,8.747342922,16.807161
24,"2019-03-23 14:00:00",562,3.109885,8.166042637,15.746714
1,"2019-03-23 14:00:00",316,2.368661,8.5875603449,14.664041
24,"2019-03-23 15:00:00",294,2.458992,7.9082847245,16.519099
1,"2019-03-23 15:00:00",406,3.46681,7.6269898128,14.358714
1,"2019-03-23 16:00:00",275,1.868547,8.0069544727,13.092895
24,"2019-03-23 16:00:00",502,2.837803,6.9990416594,16.344524
1,"2019-03-23 17:00:00",281,2.481501,7.7202172242,12.458515
24,"2019-03-23 17:00:00",535,3.171094,7.4257884449,16.154887
24,"2019-03-23 18:00:00",518,2.274905,6.9087169189,14.749006
1,"2019-03-23 18:00:00",196,2.647394,6.9836404235,15.060669
24,"2019-03-23 19:00:00",811,2.014713,6.5314308545,14.901952
1,"2019-03-23 19:00:00",261,2.429075,6.9408781149,13.518132
24,"2019-03-23 20:00:00",387,2.810808,6.6499887674,14.606309
1,"2019-03-23 20:00:00",145,2.175032,7.4554642207,13.302259
24,"2019-03-23 21:00:00",264,3.924778,10.3029499015,13.809932
1,"2019-03-23 21:00:00",22,4.077895,6.8418570909,14.166416
1,"2019-03-24 00:00:00",15,5.879891,5.879891,5.879891
24,"2019-03-24 00:00:00",38,9.302982,9.302982,9.302982
24,"2019-03-25 06:00:00",6704,2.879134,5.7152510401,9.990144
1,"2019-03-25 06:00:00",2445,4.345034,4.6680826061,4.951606
24,"2019-03-25 07:00:00",1345,4.077114,6.1330842,9.069625
24,"2019-03-25 08:00:00",174,4.239147,7.1764971552,10.235224
1,"2019-03-25 08:00:00",539,3.163437,4.6416550649,8.193031
24,"2019-03-25 09:00:00",47,3.757303,6.6358599574,10.35148
1,"2019-03-25 09:00:00",534,3.678021,5.4420562547,12.43972
1,"2019-03-25 10:00:00",883,2.842284,6.5529569706,13.010791
24,"2019-03-25 10:00:00",1545,1.499298,7.5139226893,13.011759
24,"2019-03-25 11:00:00",770,2.192687,7.2430834948,16.800963
1,"2019-03-25 11:00:00",339,3.316517,7.3539241504,16.560589
24,"2019-03-25 12:00:00",382,2.186081,7.1440084529,13.664675
1,"2019-03-25 12:00:00",1091,3.446337,5.4258015536,13.783771
